"","rank","population","region","subregion","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website","dummydelete","max","digits"
"7656",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-19,94454,93382,1072,8556,5426,0.91,0.9,0.01,523,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7657",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-20,109831,108167,1664,15377,6414,1.06,1.04,0.02,618,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7658",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-21,125928,123667,2261,16097,7853,1.21,1.19,0.02,757,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7659",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-22,143877,141298,2579,17949,9781,1.39,1.36,0.02,943,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7660",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-23,160101,156966,3135,16224,11387,1.54,1.51,0.03,1098,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7661",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-25,179951,171890,8061,NA,13436,1.74,1.66,0.08,1296,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7662",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-26,197755,184610,13145,17804,14757,1.91,1.78,0.13,1423,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7663",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-27,216040,198161,17879,18285,15173,2.08,1.91,0.17,1463,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7664",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-28,234285,210488,23797,18245,15480,2.26,2.03,0.23,1493,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7665",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-29,253363,220621,32742,19078,15641,2.44,2.13,0.32,1508,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7666",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-01-30,271287,232399,38888,17924,15884,2.62,2.24,0.37,1532,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7667",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-01,293817,247251,46566,NA,16267,2.83,2.38,0.45,1569,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7668",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-02,315628,261543,54085,21811,16839,3.04,2.52,0.52,1624,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7669",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-03,338122,276103,62019,22494,17440,3.26,2.66,0.6,1682,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7670",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-04,359723,291259,68464,21601,17920,3.47,2.81,0.66,1728,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7671",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-05,380136,306441,73695,20413,18110,3.67,2.95,0.71,1746,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7672",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-06,397857,318097,79760,17721,18081,3.84,3.07,0.77,1743,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7673",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-08,417565,332812,84753,NA,17678,4.03,3.21,0.82,1705,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7674",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-09,437872,345290,92582,20307,17463,4.22,3.33,0.89,1684,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7675",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-10,459535,353412,106123,21663,17345,4.43,3.41,1.02,1672,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7676",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-11,482416,360800,121616,22881,17528,4.65,3.48,1.17,1690,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7677",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-12,506038,366749,139289,23622,17986,4.88,3.54,1.34,1734,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7678",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-13,526369,371462,154907,20331,18359,5.08,3.58,1.49,1770,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7679",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-15,554745,386049,168696,NA,19597,5.35,3.72,1.63,1890,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7680",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-16,575766,397840,177926,21021,19699,5.55,3.84,1.72,1899,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7681",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-17,603667,412970,190697,27901,20590,5.82,3.98,1.84,1985,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7682",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-18,634037,430124,203913,30370,21660,6.11,4.15,1.97,2089,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7683",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-19,664347,449073,215274,30310,22616,6.41,4.33,2.08,2181,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7684",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-20,693436,465842,227594,29089,23867,6.69,4.49,2.19,2301,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7685",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-21,697245,467656,229589,3809,22384,6.72,4.51,2.21,2158,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7686",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-22,730410,486820,243590,33165,25095,7.04,4.69,2.35,2420,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7687",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-23,762624,505148,257476,32214,26694,7.35,4.87,2.48,2574,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7688",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-24,794347,522510,271837,31723,27240,7.66,5.04,2.62,2627,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7689",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-25,826370,540039,286331,32023,27476,7.97,5.21,2.76,2649,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7690",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-26,857306,556380,300926,30936,27566,8.27,5.36,2.9,2658,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7691",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-02-27,885821,572174,313647,28515,27484,8.54,5.52,3.02,2650,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7692",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-01,921189,594053,327136,NA,27254,8.88,5.73,3.15,2628,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7693",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-02,957139,617737,339402,35950,27788,9.23,5.96,3.27,2679,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7694",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-03,991409,643218,348191,34270,28152,9.56,6.2,3.36,2715,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7695",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-04,1024711,669152,355559,33302,28334,9.88,6.45,3.43,2732,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7696",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-05,1059304,697877,361427,34593,28857,10.21,6.73,3.49,2783,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7697",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-06,1091749,725389,366360,32445,29418,10.53,6.99,3.53,2837,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7698",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-08,1126060,753637,372423,NA,29267,10.86,7.27,3.59,2822,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7699",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-09,1158386,780538,377848,32326,28750,11.17,7.53,3.64,2772,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7700",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-10,1190723,807282,383441,32337,28473,11.48,7.78,3.7,2746,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7701",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-11,1222393,831764,390629,31670,28240,11.79,8.02,3.77,2723,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7702",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-12,1254087,855154,398933,31694,27826,12.09,8.25,3.85,2683,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7703",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-13,1283472,877405,406067,29385,27389,12.38,8.46,3.92,2641,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7704",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-15,1285437,877647,407790,NA,22768,12.39,8.46,3.93,2195,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7705",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-16,1316554,895924,420630,31117,22595,12.69,8.64,4.06,2179,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7706",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-17,1345735,915646,430089,29181,22145,12.98,8.83,4.15,2135,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7707",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-18,1375828,935274,440554,30093,21919,13.27,9.02,4.25,2114,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7708",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-19,1407064,956750,450314,31236,21854,13.57,9.23,4.34,2107,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7709",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-20,1436491,977050,459441,29427,21860,13.85,9.42,4.43,2108,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7710",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-22,1469020,997964,471056,NA,26226,14.17,9.62,4.54,2529,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7711",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-23,1503487,1018675,484812,34467,26705,14.5,9.82,4.67,2575,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7712",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-24,1536957,1035548,501409,33470,27317,14.82,9.99,4.83,2634,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7713",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-25,1537104,1035664,501440,147,23039,14.82,9.99,4.84,2222,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7714",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-26,1572726,1046297,526429,35622,23666,15.17,10.09,5.08,2282,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7715",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-27,1604238,1055750,548488,31512,23964,15.47,10.18,5.29,2311,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7716",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-29,1635676,1066880,568796,NA,23808,15.77,10.29,5.48,2296,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7717",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-30,1668956,1080665,588291,33280,23638,16.09,10.42,5.67,2279,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7718",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-03-31,1699807,1092640,607167,30851,23264,16.39,10.54,5.85,2243,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7719",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-04-01,1739051,1114370,624681,39244,28850,16.77,10.75,6.02,2782,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7720",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-04-02,1777502,1135593,641909,38451,29254,17.14,10.95,6.19,2821,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7721",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-04-03,1830362,1171428,658934,52860,32303,17.65,11.3,6.35,3115,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7722",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-04-05,1886370,1222690,663680,NA,35813,18.19,11.79,6.4,3453,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
"7723",52,10370743,"Europe & Central Asia","Southern Europe","Greece","GRC",2021-04-06,1946339,1269946,676393,59969,39626,18.77,12.25,6.52,3821,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Ministry of Health","https://www.data.gov.gr/datasets/mdg_emvolio/",1,60.21,0
